file_name,text,class
3261278.txt,"University of Northern Colorado Women's Softball Bears. Contains press releases, a listing of players, coach's profile, a game calendar, and results. ",Softball
3262312.txt,"SPN Slo-Pitch National Slo-Pitch National - Canada's largest adult slo-pitch organization, administering the Molson Slo-Pitch tournament program. ",Softball
3261878.txt,"Roanoke College Women's Softball Maroons. Press releases, scores, game schedule, player biographies and pictures. ",Softball
3262186.txt,"Hawaii ASA Hawaii ASA. Information on softball tournaments, teams, umpires, and players. ",Softball
3261402.txt,"Long Island University-Brooklyn Campus Official site with schedule, roster, news, and statistics for Blackbird softball. ",Softball
3261243.txt,"University of North Carolina Official site with news, schedule, statistics and roster for Tar Heel softball. ",Softball
3261589.txt,"Emporia State University Women's Softball Hornets. Contains scores, coaching staff, game summaries, pictures, articles, and a questionnaire. ",Softball
3261069.txt,"N.A.S.C. Softball Committee Minor fastball boys and girls house league from Oshawa, Ontario, Canada. ",Softball
3261383.txt,"Witchita State University Official site with schedule, roster, news, and statistics for Shocker softball. ",Softball
3261868.txt,"John Carroll University Women's Softball Blue Streak. Contains an outlook for the season, roster, photographs, news items, records, and history. ",Softball
3261569.txt,"University of Central Arkansas Women's Softball League schedule, game results, and team roster provided. ",Softball
3261168.txt,Simpson University Softball Red Hawks - official site. ,Softball
3261871.txt,"Mount Union College Women's Softball Purple Raiders. Includes a listing of player honors, roster, game schedule, records, statistics, and results. ",Softball
3262038.txt,"Thunder and Lightning Softball Fastpitch organization in Franklin, Massachusetts, fielding teams from 12U through 18U levels. ",Softball
3261142.txt,"Briar Cliff University Softball The official site of the Chargers with roster, schedule, statistics and news. ",Softball
3261703.txt,"Gallaudet University Women's Softball Bison. Player highlights, seasonal review, scores, statistics, and a game schedule. ",Softball
3261728.txt,"Millikin University Women's Softball Big Blue. Includes a roster of players, pictures, game schedule, statistics, and a coach's profile. ",Softball
3262325.txt,Southern Minnesota Senior Softball Includes team rosters and schedules. ,Softball
3261803.txt,"Carroll University Softball Pioneers - official site with news, schedule and roster. ",Softball
3261567.txt,"Central Washington University Women's Softball Wildcats. Includes a roster, statistics, pictures, scores, and history of the team. ",Softball
3261452.txt,"University of Tennessee at Chattanooga Official site with roster, schedule, statistics and news for Lady Moc softball. ",Softball
3261136.txt,"Doane College Softball The official site of the Tigers with news, schedule, roster and statistics. ",Softball
3261445.txt,"University of Tennessee, Knoxville Official site with schedule, roster, news, and statistics for Lady Vol softball. ",Softball
3261356.txt,"Buffalo Bulls Softball Official site with news, schedule, roster and statistics. ",Softball
3261521.txt,"Winston-Salem State University Women's Softball Rams. Includes a roster of players, pictures, scores, a listing of upcoming games, and statistics. ",Softball
3261619.txt,"Saint Cloud State University Softball Contains statistics, past results, coach's profile, player biographies, pictures, and individual awards for the Huskies. ",Softball
3262298.txt,"Raiders Softball Contains team schedule, statistics, past and present game results, team news. From Hawthorne, New York. ",Softball
3261948.txt,"Braddock Road Youth Club Softball Girls Fastpitch Softball in Fairfax County, Virginia. ",Softball
3261645.txt,"Adams State College Women's Softball Grizzlies. Provides game summaries, news items, roster, statistics, and player awards. ",Softball
3262180.txt,"Minnesota ASA Minnesota ASA. Information on softball tournaments, teams, umpires, and players. ",Softball
3261457.txt,"Furman University Official site with news, schedule, statistics and roster for Lady Paladin softball. ",Softball
3261440.txt,"University of Georgia Official site with schedule, roster, news, and statistics for Lady Bulldog softball. ",Softball
3261295.txt,"Purdue University Official site with roster, schedule, statistics and news for Boilermaker softball. ",Softball
3261690.txt,"Penn State University - Altoona Women's Softball Cougars. Schedule of games, team picture, roster, scores, coaching staff and related links. ",Softball
3261662.txt,"Catawba College Women's Softball Indians. Press releases, photographs, statistics, roster and a game calendar. ",Softball
3261954.txt,"Rancho Bernardo Girls Softball League League for girls from age 5 to 14 in North County, San Diego. ",Softball
3261963.txt,Toms River Girls Softball League Girls softball program in New Jersey with a recreational division and a travel team division (Lightning). ,Softball
3261939.txt,"University of Wisconsin, Stevens Point Women's Softball Pointers. Includes a roster, game schedule with past results, recruiting, a seasonal review, and statistics. ",Softball
3261788.txt,"Adrian College Women's Softball Bulldogs. Provides a roster, game schedule, results, statistics, and player awards. ",Softball
3261265.txt,"Rutgers University Official site with roster, schedule, statistics and news for Scarlet Knight softball. ",Softball
3262319.txt,"Capital Softball Association Members, photographs, and contacts. Located in Bhubaneswar, India. ",Softball
3261343.txt,"Brown University Official site with schedule, roster, news, and statistics for Bear softball. ",Softball
3261219.txt,"Trevecca Nazarene University Softball The official site of the Trojans with team photograph and introduction, scores, game schedule, recruiting, coaching staff and statistics. ",Softball
3261263.txt,"Oklahoma State University Official site with roster, schedule, statistics and news for Cowgirl softball. ",Softball
3261784.txt,"Hope College Women's Softball Flying Dutchmen. Includes a player listing, news articles, statistics, past results, and a season preview. ",Softball
3261064.txt,SoftballTournaments.com Nationwide directory of Softball only tournaments. ,Softball
3261314.txt,"Drexel University Official site with news, schedule, statistics and roster for Dragon softball. ",Softball
3262292.txt,Zeppsters Softball Includes team history and player profiles. Located in Louisville. ,Softball
Sports_3262852.txt,The Steroid World Information including smuggling techniques and no holds barred interviews. ,Strength
Sports_3262983.txt,"US Disabled Powerlifting Records, meet locations, rules, regulations, and volunteer applications. ",Strength
Sports_3262780.txt,"Crawford, Nikki Home of the Fitness America Competitor and Fit Mom. Offers biography, photo galleries and links. ",Strength
Sports_3262865.txt,"Steroids Today Pictures of steroids, steroid profiles and steroid resources. Registration required. ",Strength
Sports_3262727.txt,"Jackson, Richard Pictures, contest records, tips and a guestbook. ",Strength
Sports_3262574.txt,"Bodybuilding.com Offers articles, workout programs, competition calendar, message board, shopping, photo gallery, and professional profiles and related links. ",Strength
Sports_3262817.txt,"Park, Steph Home of Canadian natural bodybuilder and fitness model. Includes news, biography and galleries. ",Strength
Sports_3262935.txt,"Cobourg Highland Games Over four decades-old Games features a ceilidh, downtown parade, Celtic entertainment, over 100 pipers, dancers, Highland athletes, and Scottish animals. Site has information about heavy athletic events and dances. Held annually in June in Cobourg, Ontario. ",Strength
